Gender,Age,Occupation,Population
Female,23.0,PRD-Cutting Workers,0.0
Female,24.0,PRD-Cutting Workers,0.0
Female,25.0,PRD-Cutting Workers,0.0
Female,26.0,PRD-Cutting Workers,0.0
Female,27.0,PRD-Cutting Workers,0.0
Female,28.0,PRD-Cutting Workers,0.0
Female,29.0,PRD-Cutting Workers,0.0
Female,30.0,PRD-Cutting Workers,0.0
Male,18.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,19.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,20.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,21.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,22.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,23.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,24.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,25.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,26.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,27.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,28.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,29.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,30.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,18.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,19.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,20.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,21.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,22.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,23.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,24.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,25.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,26.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,27.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,28.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,29.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Female,30.0,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders",0.0
Male,18.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,19.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,20.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,21.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",178.0
Male,22.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",481.0
Male,23.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,24.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,25.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,26.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,27.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,28.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,29.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,30.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,18.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,19.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,20.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,21.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,22.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,23.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,24.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,25.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,26.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,27.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,28.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,29.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Female,30.0,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders",0.0
Male,18.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",135.0
Male,19.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",102.0
Male,20.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",111.0
Male,21.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",530.0
Male,22.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",141.0
Male,23.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",44.0
Male,24.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Male,25.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Male,26.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",83.0
Male,27.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",111.0
Male,28.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",402.0
Male,29.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Male,30.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",116.0
Female,18.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Female,19.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Female,20.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Female,21.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Female,22.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Female,23.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Female,24.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Female,25.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Female,26.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",423.0
Female,27.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Female,28.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",0.0
Female,29.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",155.0
Female,30.0,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers",62.0
Male,18.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,19.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,20.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,21.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,22.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,23.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,24.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,25.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,26.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,27.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,28.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,29.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,30.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,18.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,19.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,20.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,21.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,22.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,23.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,24.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,25.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,26.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,27.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,28.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,29.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Female,30.0,PRD-Jewelers And Precious Stone And Metal Workers,0.0
Male,18.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,19.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,20.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,21.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,22.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,23.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,24.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,25.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,26.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,27.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,28.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,29.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Male,30.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,18.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,19.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,20.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,21.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,22.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,23.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,24.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,25.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,26.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,27.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,28.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,29.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,0.0
Female,30.0,PRD-Dental And Ophthalmic Laboratory Technicians And Medical Appliance Technicians,90.0
Male,18.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,19.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,20.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,21.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,22.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,23.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,24.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,25.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,26.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,27.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,28.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,29.0,PRD-Packaging And Filling Machine Operators And Tenders,48.0
Male,30.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,18.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,19.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,20.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,21.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,22.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,23.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,24.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,25.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,26.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,27.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,28.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,29.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Female,30.0,PRD-Packaging And Filling Machine Operators And Tenders,0.0
Male,18.0,PRD-Painting Workers,0.0
Male,19.0,PRD-Painting Workers,0.0
Male,20.0,PRD-Painting Workers,0.0
Male,21.0,PRD-Painting Workers,0.0
Male,22.0,PRD-Painting Workers,0.0
Male,23.0,PRD-Painting Workers,0.0
Male,24.0,PRD-Painting Workers,0.0
Male,25.0,PRD-Painting Workers,0.0
Male,26.0,PRD-Painting Workers,0.0
Male,27.0,PRD-Painting Workers,0.0
Male,28.0,PRD-Painting Workers,0.0
Male,29.0,PRD-Painting Workers,0.0
Male,30.0,PRD-Painting Workers,0.0
Female,18.0,PRD-Painting Workers,0.0
Female,19.0,PRD-Painting Workers,0.0
Female,20.0,PRD-Painting Workers,0.0
Female,21.0,PRD-Painting Workers,0.0
Female,22.0,PRD-Painting Workers,90.0
Female,23.0,PRD-Painting Workers,0.0
Female,24.0,PRD-Painting Workers,0.0
Female,25.0,PRD-Painting Workers,0.0
Female,26.0,PRD-Painting Workers,0.0
Female,27.0,PRD-Painting Workers,0.0
Female,28.0,PRD-Painting Workers,0.0
Female,29.0,PRD-Painting Workers,0.0
Female,30.0,PRD-Painting Workers,0.0
Male,18.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,19.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,20.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,21.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,22.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,23.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,24.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,25.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,26.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,27.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,28.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,29.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,30.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,18.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,19.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,20.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,21.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,22.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,23.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,24.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,25.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,26.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,27.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,28.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,29.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Female,30.0,PRD-Photographic Process Workers And Processing Machine Operators,0.0
Male,18.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,19.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,20.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,21.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,22.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,23.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,24.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,25.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,26.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,27.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,28.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,29.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,30.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,18.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,19.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,20.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,21.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,22.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,23.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,24.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,25.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,26.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,27.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,28.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,29.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Female,30.0,PRD-Adhesive Bonding Machine Operators And Tenders,0.0
Male,18.0,PRD-Etchers And Engravers,0.0
Male,19.0,PRD-Etchers And Engravers,0.0
Male,20.0,PRD-Etchers And Engravers,0.0
Male,21.0,PRD-Etchers And Engravers,0.0
Male,22.0,PRD-Etchers And Engravers,0.0
Male,23.0,PRD-Etchers And Engravers,95.0
Male,24.0,PRD-Etchers And Engravers,0.0
Male,25.0,PRD-Etchers And Engravers,0.0
Male,26.0,PRD-Etchers And Engravers,0.0
Male,27.0,PRD-Etchers And Engravers,0.0
Male,28.0,PRD-Etchers And Engravers,0.0
Male,29.0,PRD-Etchers And Engravers,0.0
Male,30.0,PRD-Etchers And Engravers,0.0
Female,18.0,PRD-Etchers And Engravers,0.0
Female,19.0,PRD-Etchers And Engravers,0.0
Female,20.0,PRD-Etchers And Engravers,0.0
Female,21.0,PRD-Etchers And Engravers,0.0
Female,22.0,PRD-Etchers And Engravers,0.0
Female,23.0,PRD-Etchers And Engravers,0.0
Female,24.0,PRD-Etchers And Engravers,0.0
Female,25.0,PRD-Etchers And Engravers,0.0
Female,26.0,PRD-Etchers And Engravers,0.0
Female,27.0,PRD-Etchers And Engravers,0.0
Female,28.0,PRD-Etchers And Engravers,0.0
Female,29.0,PRD-Etchers And Engravers,0.0
Female,30.0,PRD-Etchers And Engravers,0.0
Male,18.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,19.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,20.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,21.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,22.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,23.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,24.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,25.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,26.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,27.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,28.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,29.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,30.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,18.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,19.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,20.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,21.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,22.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,23.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,24.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,25.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,26.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,27.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,28.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,29.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Female,30.0,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic",0.0
Male,18.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,19.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,20.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,21.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,22.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,23.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,24.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,25.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,26.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,27.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,28.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,29.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,30.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,18.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,19.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,20.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,21.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,22.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,23.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,24.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,25.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,26.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,27.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,28.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,29.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Female,30.0,"PRD-Paper Goods Machine Setters, Operators, And Tenders",0.0
Male,18.0,PRD-Tire Builders,0.0
Male,19.0,PRD-Tire Builders,0.0
Male,20.0,PRD-Tire Builders,0.0
Male,21.0,PRD-Tire Builders,0.0
Male,22.0,PRD-Tire Builders,0.0
Male,23.0,PRD-Tire Builders,0.0
Male,24.0,PRD-Tire Builders,0.0
Male,25.0,PRD-Tire Builders,0.0
Male,26.0,PRD-Tire Builders,0.0
Male,27.0,PRD-Tire Builders,0.0
Male,28.0,PRD-Tire Builders,0.0
Male,29.0,PRD-Tire Builders,0.0
Male,30.0,PRD-Tire Builders,0.0
Female,18.0,PRD-Tire Builders,0.0
Female,19.0,PRD-Tire Builders,0.0
Female,20.0,PRD-Tire Builders,0.0
Female,21.0,PRD-Tire Builders,0.0
Female,22.0,PRD-Tire Builders,0.0
Female,23.0,PRD-Tire Builders,0.0
Female,24.0,PRD-Tire Builders,0.0
Female,25.0,PRD-Tire Builders,0.0
Female,26.0,PRD-Tire Builders,0.0
Female,27.0,PRD-Tire Builders,0.0
Female,28.0,PRD-Tire Builders,0.0
Female,29.0,PRD-Tire Builders,0.0
Female,30.0,PRD-Tire Builders,0.0
Male,18.0,PRD-Helpers--Production Workers,0.0
Male,19.0,PRD-Helpers--Production Workers,0.0
Male,20.0,PRD-Helpers--Production Workers,0.0
Male,21.0,PRD-Helpers--Production Workers,0.0
Male,22.0,PRD-Helpers--Production Workers,0.0
Male,23.0,PRD-Helpers--Production Workers,188.0
Male,24.0,PRD-Helpers--Production Workers,0.0
Male,25.0,PRD-Helpers--Production Workers,0.0
Male,26.0,PRD-Helpers--Production Workers,0.0
Male,27.0,PRD-Helpers--Production Workers,0.0
Male,28.0,PRD-Helpers--Production Workers,128.0
Male,29.0,PRD-Helpers--Production Workers,0.0
Male,30.0,PRD-Helpers--Production Workers,0.0
Female,18.0,PRD-Helpers--Production Workers,0.0
Female,19.0,PRD-Helpers--Production Workers,0.0
Female,20.0,PRD-Helpers--Production Workers,0.0
Female,21.0,PRD-Helpers--Production Workers,0.0
Female,22.0,PRD-Helpers--Production Workers,0.0
Female,23.0,PRD-Helpers--Production Workers,0.0
Female,24.0,PRD-Helpers--Production Workers,0.0
Female,25.0,PRD-Helpers--Production Workers,0.0
Female,26.0,PRD-Helpers--Production Workers,0.0
Female,27.0,PRD-Helpers--Production Workers,0.0
Female,28.0,PRD-Helpers--Production Workers,0.0
Female,29.0,PRD-Helpers--Production Workers,0.0
Female,30.0,PRD-Helpers--Production Workers,0.0
Male,18.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",185.0
Male,19.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",0.0
Male,20.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",387.0
Male,21.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",40.0
Male,22.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",227.0
Male,23.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",0.0
Male,24.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",281.0
Male,25.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",309.0
Male,26.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",766.0
Male,27.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",378.0
Male,28.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",275.0
Male,29.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",98.0
Male,30.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",165.0
Female,18.0,"PRD-Miscellaneous Production Workers, Including Equipment Operators And Tenders",0.0
